submissionName1,submissionName2,averageSimilarity,maxSimilarity
14,22,0.5314685314685315,0.6666666666666666
14,23,0.5314685314685315,0.6666666666666666
15,21,0.5314685314685315,0.6666666666666666
15,22,0.5314685314685315,0.6666666666666666
15,23,0.5314685314685315,0.6666666666666666
37,25,0.5210084033613446,0.543859649122807
36,25,0.5210084033613446,0.543859649122807
38,25,0.5210084033613446,0.543859649122807
37,24,0.5210084033613446,0.543859649122807
36,24,0.5210084033613446,0.543859649122807
38,24,0.5210084033613446,0.543859649122807
37,26,0.5210084033613446,0.543859649122807
36,26,0.5210084033613446,0.543859649122807
38,26,0.5210084033613446,0.543859649122807
39,21,0.5205479452054794,0.6333333333333333
39,22,0.5205479452054794,0.6333333333333333
39,23,0.5205479452054794,0.6333333333333333
56,57,0.5172413793103449,0.5263157894736842
18,3,0.4954128440366973,0.574468085106383
19,3,0.4954128440366973,0.574468085106383
20,3,0.4954128440366973,0.574468085106383
18,2,0.4954128440366973,0.574468085106383
18,4,0.4954128440366973,0.574468085106383
19,2,0.4954128440366973,0.574468085106383
19,4,0.4954128440366973,0.574468085106383
20,2,0.4954128440366973,0.574468085106383
20,4,0.4954128440366973,0.574468085106383
5,11,0.4827586206896552,0.6363636363636364
5,12,0.4827586206896552,0.6363636363636364
5,13,0.4827586206896552,0.6363636363636364
6,11,0.4827586206896552,0.6363636363636364
6,12,0.4827586206896552,0.6363636363636364
6,13,0.4827586206896552,0.6363636363636364
58,59,0.475,0.5277777777777778
60,61,0.4742268041237113,0.6216216216216216
7,11,0.47191011235955055,0.6
7,12,0.47191011235955055,0.6
7,13,0.47191011235955055,0.6
8,11,0.47191011235955055,0.6
8,12,0.47191011235955055,0.6
8,13,0.47191011235955055,0.6
11,14,0.46846846846846846,0.48148148148148145
11,15,0.46846846846846846,0.48148148148148145
12,14,0.46846846846846846,0.48148148148148145
13,14,0.46846846846846846,0.48148148148148145
12,15,0.46846846846846846,0.48148148148148145
13,15,0.46846846846846846,0.48148148148148145
25,62,0.4583333333333333,0.532258064516129
24,62,0.4583333333333333,0.532258064516129
26,62,0.4583333333333333,0.532258064516129
56,46,0.4444444444444444,0.5964912280701754
11,39,0.43859649122807015,0.46296296296296297
12,39,0.43859649122807015,0.46296296296296297
13,39,0.43859649122807015,0.46296296296296297
63,64,0.43333333333333335,0.4789473684210526
56,53,0.42,0.7368421052631579
53,58,0.4181184668989547,0.4195804195804196
56,1,0.41379310344827586,0.7368421052631579
56,0,0.41379310344827586,0.7368421052631579
46,1,0.4132231404958678,0.5208333333333334
46,0,0.4132231404958678,0.5208333333333334
56,9,0.391304347826087,0.47368421052631576
56,10,0.391304347826087,0.47368421052631576
9,58,0.39111111111111113,0.5432098765432098
10,58,0.39111111111111113,0.5432098765432098
64,65,0.3902439024390244,0.45217391304347826
57,46,0.3870967741935484,0.5084745762711864
14,25,0.3865546218487395,0.40350877192982454
14,24,0.3865546218487395,0.40350877192982454
14,26,0.3865546218487395,0.40350877192982454
15,25,0.3865546218487395,0.40350877192982454
15,24,0.3865546218487395,0.40350877192982454
15,26,0.3865546218487395,0.40350877192982454
46,53,0.38493723849372385,0.4791666666666667
9,53,0.38392857142857145,0.5308641975308642
10,53,0.38392857142857145,0.5308641975308642
9,1,0.3788546255506608,0.5308641975308642
10,1,0.3788546255506608,0.5308641975308642
9,0,0.3788546255506608,0.5308641975308642
10,0,0.3788546255506608,0.5308641975308642
39,25,0.3770491803278688,0.38333333333333336
39,24,0.3770491803278688,0.38333333333333336
39,26,0.3770491803278688,0.38333333333333336
40,21,0.375,0.5714285714285714
46,58,0.375,0.46875
40,22,0.375,0.5714285714285714
40,23,0.375,0.5714285714285714
57,59,0.37446808510638296,0.7457627118644068
60,64,0.36950146627565983,0.5675675675675675
41,21,0.366412213740458,0.5333333333333333
41,22,0.366412213740458,0.5333333333333333
41,23,0.366412213740458,0.5333333333333333
5,14,0.35555555555555557,0.48484848484848486
5,15,0.35555555555555557,0.48484848484848486
6,14,0.35555555555555557,0.48484848484848486
6,15,0.35555555555555557,0.48484848484848486
50,16,0.3516483516483517,0.35555555555555557
50,17,0.3516483516483517,0.35555555555555557
59,66,0.3487394957983193,0.4715909090909091
7,14,0.34782608695652173,0.45714285714285713
7,15,0.34782608695652173,0.45714285714285713
8,14,0.34782608695652173,0.45714285714285713
8,15,0.34782608695652173,0.45714285714285713
5,34,0.34408602150537637,0.48484848484848486
5,33,0.34408602150537637,0.48484848484848486
5,35,0.34408602150537637,0.48484848484848486
5,39,0.34408602150537637,0.48484848484848486
40,31,0.34408602150537637,0.38095238095238093
6,34,0.34408602150537637,0.48484848484848486
6,33,0.34408602150537637,0.48484848484848486
6,35,0.34408602150537637,0.48484848484848486
6,39,0.34408602150537637,0.48484848484848486
40,30,0.34408602150537637,0.38095238095238093
40,32,0.34408602150537637,0.38095238095238093
7,34,0.3368421052631579,0.45714285714285713
7,33,0.3368421052631579,0.45714285714285713
7,35,0.3368421052631579,0.45714285714285713
7,39,0.3368421052631579,0.45714285714285713
16,51,0.3368421052631579,0.34782608695652173
17,51,0.3368421052631579,0.34782608695652173
50,49,0.3368421052631579,0.35555555555555557
8,34,0.3368421052631579,0.45714285714285713
8,33,0.3368421052631579,0.45714285714285713
8,35,0.3368421052631579,0.45714285714285713
8,39,0.3368421052631579,0.45714285714285713
18,11,0.33663366336633666,0.3617021276595745
19,11,0.33663366336633666,0.3617021276595745
20,11,0.33663366336633666,0.3617021276595745
18,12,0.33663366336633666,0.3617021276595745
18,13,0.33663366336633666,0.3617021276595745
19,12,0.33663366336633666,0.3617021276595745
19,13,0.33663366336633666,0.3617021276595745
20,12,0.33663366336633666,0.3617021276595745
20,13,0.33663366336633666,0.3617021276595745
46,63,0.3356643356643357,0.5
1,63,0.3333333333333333,0.3835616438356164
40,11,0.3333333333333333,0.38095238095238093
0,63,0.3333333333333333,0.3835616438356164
41,31,0.3333333333333333,0.35555555555555557
41,30,0.3333333333333333,0.35555555555555557
40,12,0.3333333333333333,0.38095238095238093
41,32,0.3333333333333333,0.35555555555555557
40,13,0.3333333333333333,0.38095238095238093
31,62,0.3308270676691729,0.43137254901960786
30,62,0.3308270676691729,0.43137254901960786
32,62,0.3308270676691729,0.43137254901960786
18,28,0.33043478260869563,0.40425531914893614
18,27,0.33043478260869563,0.40425531914893614
18,29,0.33043478260869563,0.40425531914893614
19,28,0.33043478260869563,0.40425531914893614
20,28,0.33043478260869563,0.40425531914893614
19,27,0.33043478260869563,0.40425531914893614
19,29,0.33043478260869563,0.40425531914893614
20,27,0.33043478260869563,0.40425531914893614
20,29,0.33043478260869563,0.40425531914893614
53,63,0.3303303303303303,0.38461538461538464
16,14,0.3300970873786408,0.3695652173913043
17,14,0.3300970873786408,0.3695652173913043
16,15,0.3300970873786408,0.3695652173913043
17,15,0.3300970873786408,0.3695652173913043
67,66,0.32945736434108525,0.39351851851851855
57,9,0.32857142857142857,0.3898305084745763
57,10,0.32857142857142857,0.3898305084745763
18,62,0.32558139534883723,0.44680851063829785
19,62,0.32558139534883723,0.44680851063829785
20,62,0.32558139534883723,0.44680851063829785
50,11,0.32323232323232326,0.35555555555555557
41,11,0.32323232323232326,0.35555555555555557
51,49,0.32323232323232326,0.32653061224489793
50,12,0.32323232323232326,0.35555555555555557
50,13,0.32323232323232326,0.35555555555555557
41,12,0.32323232323232326,0.35555555555555557
41,13,0.32323232323232326,0.35555555555555557
16,39,0.32075471698113206,0.3695652173913043
17,39,0.32075471698113206,0.3695652173913043
56,59,0.31759656652360513,0.6491228070175439
61,64,0.3170731707317073,0.3611111111111111
5,28,0.31683168316831684,0.48484848484848486
5,27,0.31683168316831684,0.48484848484848486
5,29,0.31683168316831684,0.48484848484848486
6,28,0.31683168316831684,0.48484848484848486
6,27,0.31683168316831684,0.48484848484848486
6,29,0.31683168316831684,0.48484848484848486
63,65,0.31643002028397565,0.4105263157894737
50,14,0.3137254901960784,0.35555555555555557
50,15,0.3137254901960784,0.35555555555555557
40,34,0.3137254901960784,0.38095238095238093
40,33,0.3137254901960784,0.38095238095238093
40,35,0.3137254901960784,0.38095238095238093
63,68,0.3117505995203837,0.34210526315789475
7,28,0.3106796116504854,0.45714285714285713
7,27,0.3106796116504854,0.45714285714285713
7,29,0.3106796116504854,0.45714285714285713
51,11,0.3106796116504854,0.32653061224489793
8,28,0.3106796116504854,0.45714285714285713
51,12,0.3106796116504854,0.32653061224489793
51,13,0.3106796116504854,0.32653061224489793
8,27,0.3106796116504854,0.45714285714285713
8,29,0.3106796116504854,0.45714285714285713
40,3,0.3076923076923077,0.38095238095238093
18,14,0.3076923076923077,0.3404255319148936
19,14,0.3076923076923077,0.3404255319148936
20,14,0.3076923076923077,0.3404255319148936
18,15,0.3076923076923077,0.3404255319148936
19,15,0.3076923076923077,0.3404255319148936
20,15,0.3076923076923077,0.3404255319148936
40,2,0.3076923076923077,0.38095238095238093
40,4,0.3076923076923077,0.38095238095238093
46,67,0.3076923076923077,0.5
11,37,0.3063063063063063,0.3148148148148148
11,36,0.3063063063063063,0.3148148148148148
11,38,0.3063063063063063,0.3148148148148148
31,39,0.3063063063063063,0.3333333333333333
30,39,0.3063063063063063,0.3333333333333333
12,37,0.3063063063063063,0.3148148148148148
13,37,0.3063063063063063,0.3148148148148148
12,36,0.3063063063063063,0.3148148148148148
12,38,0.3063063063063063,0.3148148148148148
13,36,0.3063063063063063,0.3148148148148148
13,38,0.3063063063063063,0.3148148148148148
32,39,0.3063063063063063,0.3333333333333333
3,62,0.3055555555555556,0.3548387096774194
2,62,0.3055555555555556,0.3548387096774194
4,62,0.3055555555555556,0.3548387096774194
50,39,0.3047619047619048,0.35555555555555557
41,34,0.3047619047619048,0.35555555555555557
41,33,0.3047619047619048,0.35555555555555557
41,35,0.3047619047619048,0.35555555555555557
51,14,0.3018867924528302,0.32653061224489793
51,15,0.3018867924528302,0.32653061224489793
63,67,0.30049261083743845,0.32105263157894737
41,3,0.29906542056074764,0.35555555555555557
49,14,0.29906542056074764,0.32
18,39,0.29906542056074764,0.3404255319148936
19,39,0.29906542056074764,0.3404255319148936
49,15,0.29906542056074764,0.32
41,2,0.29906542056074764,0.35555555555555557
20,39,0.29906542056074764,0.3404255319148936
41,4,0.29906542056074764,0.35555555555555557
11,34,0.2982456140350877,0.3148148148148148
11,33,0.2982456140350877,0.3148148148148148
11,35,0.2982456140350877,0.3148148148148148
12,34,0.2982456140350877,0.3148148148148148
13,34,0.2982456140350877,0.3148148148148148
12,33,0.2982456140350877,0.3148148148148148
12,35,0.2982456140350877,0.3148148148148148
13,33,0.2982456140350877,0.3148148148148148
13,35,0.2982456140350877,0.3148148148148148
61,65,0.2981366459627329,0.4
31,14,0.2962962962962963,0.3137254901960784
30,14,0.2962962962962963,0.3137254901960784
32,14,0.2962962962962963,0.3137254901960784
31,15,0.2962962962962963,0.3137254901960784
30,15,0.2962962962962963,0.3137254901960784
32,15,0.2962962962962963,0.3137254901960784
51,39,0.29357798165137616,0.32653061224489793
11,25,0.29310344827586204,0.3148148148148148
11,24,0.29310344827586204,0.3148148148148148
11,26,0.29310344827586204,0.3148148148148148
12,25,0.29310344827586204,0.3148148148148148
13,25,0.29310344827586204,0.3148148148148148
12,24,0.29310344827586204,0.3148148148148148
13,24,0.29310344827586204,0.3148148148148148
12,26,0.29310344827586204,0.3148148148148148
13,26,0.29310344827586204,0.3148148148148148
57,1,0.2926829268292683,0.5084745762711864
57,0,0.2926829268292683,0.5084745762711864
25,28,0.2923076923076923,0.3064516129032258
25,27,0.2923076923076923,0.3064516129032258
25,29,0.2923076923076923,0.3064516129032258
24,28,0.2923076923076923,0.3064516129032258
26,28,0.2923076923076923,0.3064516129032258
24,27,0.2923076923076923,0.3064516129032258
24,29,0.2923076923076923,0.3064516129032258
26,27,0.2923076923076923,0.3064516129032258
26,29,0.2923076923076923,0.3064516129032258
40,28,0.2909090909090909,0.38095238095238093
40,27,0.2909090909090909,0.38095238095238093
40,29,0.2909090909090909,0.38095238095238093
49,39,0.2909090909090909,0.32
14,34,0.2905982905982906,0.2982456140350877
14,33,0.2905982905982906,0.2982456140350877
14,35,0.2905982905982906,0.2982456140350877
15,34,0.2905982905982906,0.2982456140350877
15,33,0.2905982905982906,0.2982456140350877
15,35,0.2905982905982906,0.2982456140350877
40,25,0.28846153846153844,0.35714285714285715
40,24,0.28846153846153844,0.35714285714285715
40,26,0.28846153846153844,0.35714285714285715
49,28,0.288135593220339,0.34
49,27,0.288135593220339,0.34
49,29,0.288135593220339,0.34
59,64,0.2857142857142857,0.32954545454545453
59,67,0.2857142857142857,0.3181818181818182
14,3,0.2857142857142857,0.2982456140350877
15,3,0.2857142857142857,0.2982456140350877
5,21,0.2857142857142857,0.5151515151515151
5,22,0.2857142857142857,0.5151515151515151
5,23,0.2857142857142857,0.5151515151515151
14,2,0.2857142857142857,0.2982456140350877
14,4,0.2857142857142857,0.2982456140350877
6,21,0.2857142857142857,0.5151515151515151
6,22,0.2857142857142857,0.5151515151515151
6,23,0.2857142857142857,0.5151515151515151
15,2,0.2857142857142857,0.2982456140350877
15,4,0.2857142857142857,0.2982456140350877
53,67,0.2841225626740947,0.35664335664335667
56,63,0.2834008097165992,0.6140350877192983
39,34,0.2833333333333333,0.2833333333333333
39,33,0.2833333333333333,0.2833333333333333
39,35,0.2833333333333333,0.2833333333333333
50,28,0.2831858407079646,0.35555555555555557
41,28,0.2831858407079646,0.35555555555555557
50,27,0.2831858407079646,0.35555555555555557
50,29,0.2831858407079646,0.35555555555555557
41,27,0.2831858407079646,0.35555555555555557
41,29,0.2831858407079646,0.35555555555555557
66,65,0.28192371475953565,0.2833333333333333
1,67,0.281767955801105,0.3493150684931507
0,67,0.281767955801105,0.3493150684931507
42,5,0.28125,0.2903225806451613
42,6,0.28125,0.2903225806451613
7,21,0.2809917355371901,0.4857142857142857
7,22,0.2809917355371901,0.4857142857142857
7,23,0.2809917355371901,0.4857142857142857
8,21,0.2809917355371901,0.4857142857142857
8,22,0.2809917355371901,0.4857142857142857
8,23,0.2809917355371901,0.4857142857142857
41,25,0.2803738317757009,0.3333333333333333
41,24,0.2803738317757009,0.3333333333333333
41,26,0.2803738317757009,0.3333333333333333
60,65,0.28019323671497587,0.5225225225225225
53,66,0.2799097065462754,0.43356643356643354
1,68,0.27882037533512066,0.3561643835616438
0,68,0.27882037533512066,0.3561643835616438
11,28,0.2786885245901639,0.3148148148148148
11,27,0.2786885245901639,0.3148148148148148
11,29,0.2786885245901639,0.3148148148148148
12,28,0.2786885245901639,0.3148148148148148
13,28,0.2786885245901639,0.3148148148148148
12,27,0.2786885245901639,0.3148148148148148
13,27,0.2786885245901639,0.3148148148148148
12,29,0.2786885245901639,0.3148148148148148
13,29,0.2786885245901639,0.3148148148148148
56,58,0.27860696517412936,0.49122807017543857
11,3,0.27586206896551724,0.2962962962962963
12,3,0.27586206896551724,0.2962962962962963
13,3,0.27586206896551724,0.2962962962962963
11,2,0.27586206896551724,0.2962962962962963
11,4,0.27586206896551724,0.2962962962962963
12,2,0.27586206896551724,0.2962962962962963
12,4,0.27586206896551724,0.2962962962962963
13,2,0.27586206896551724,0.2962962962962963
13,4,0.27586206896551724,0.2962962962962963
58,63,0.2754491017964072,0.3194444444444444
51,28,0.27350427350427353,0.32653061224489793
51,27,0.27350427350427353,0.32653061224489793
51,29,0.27350427350427353,0.32653061224489793
37,62,0.2733812949640288,0.3333333333333333
36,62,0.2733812949640288,0.3333333333333333
38,62,0.2733812949640288,0.3333333333333333
43,5,0.2727272727272727,0.2727272727272727
42,7,0.2727272727272727,0.2903225806451613
43,6,0.2727272727272727,0.2727272727272727
42,8,0.2727272727272727,0.2903225806451613
14,28,0.272,0.2982456140350877
14,27,0.272,0.2982456140350877
14,29,0.272,0.2982456140350877
15,28,0.272,0.2982456140350877
15,27,0.272,0.2982456140350877
15,29,0.272,0.2982456140350877
56,67,0.27106227106227104,0.6491228070175439
9,67,0.26936026936026936,0.49382716049382713
10,67,0.26936026936026936,0.49382716049382713
52,44,0.26666666666666666,0.35294117647058826
69,59,0.26666666666666666,0.3829787234042553
47,54,0.26666666666666666,0.2903225806451613
46,68,0.26625386996904027,0.4479166666666667
9,63,0.2656826568265683,0.4444444444444444
10,63,0.2656826568265683,0.4444444444444444
39,28,0.265625,0.2833333333333333
39,27,0.265625,0.2833333333333333
39,29,0.265625,0.2833333333333333
43,7,0.2647058823529412,0.2727272727272727
43,8,0.2647058823529412,0.2727272727272727
59,65,0.2630480167014614,0.35795454545454547
39,3,0.26229508196721313,0.26666666666666666
39,2,0.26229508196721313,0.26666666666666666
39,4,0.26229508196721313,0.26666666666666666
53,59,0.25705329153605017,0.2867132867132867
5,50,0.2564102564102564,0.30303030303030304
6,50,0.2564102564102564,0.30303030303030304
58,1,0.25517241379310346,0.2569444444444444
58,0,0.25517241379310346,0.2569444444444444
48,54,0.2535211267605634,0.2608695652173913
56,68,0.2535211267605634,0.631578947368421
69,58,0.25210084033613445,0.3191489361702128
52,45,0.2517482517482518,0.35294117647058826
7,50,0.25,0.2857142857142857
8,50,0.25,0.2857142857142857
67,65,0.2466281310211946,0.2962962962962963
42,40,0.2465753424657534,0.2903225806451613
5,51,0.24390243902439024,0.30303030303030304
7,18,0.24390243902439024,0.2857142857142857
7,19,0.24390243902439024,0.2857142857142857
7,20,0.24390243902439024,0.2857142857142857
8,18,0.24390243902439024,0.2857142857142857
6,51,0.24390243902439024,0.30303030303030304
8,19,0.24390243902439024,0.2857142857142857
8,20,0.24390243902439024,0.2857142857142857
67,68,0.24379232505643342,0.25
57,65,0.2430939226519337,0.7457627118644068
57,63,0.24096385542168675,0.5084745762711864
59,63,0.24043715846994534,0.25
9,68,0.24025974025974026,0.4567901234567901
10,68,0.24025974025974026,0.4567901234567901
43,40,0.24,0.2727272727272727
5,31,0.23809523809523808,0.30303030303030304
5,52,0.23809523809523808,0.30303030303030304
5,30,0.23809523809523808,0.30303030303030304
5,32,0.23809523809523808,0.30303030303030304
7,51,0.23809523809523808,0.2857142857142857
8,51,0.23809523809523808,0.2857142857142857
6,31,0.23809523809523808,0.30303030303030304
6,52,0.23809523809523808,0.30303030303030304
6,30,0.23809523809523808,0.30303030303030304
6,32,0.23809523809523808,0.30303030303030304
61,63,0.23783783783783785,0.24444444444444444
53,68,0.23783783783783785,0.3076923076923077
39,70,0.23684210526315788,0.3
42,50,0.23684210526315788,0.2903225806451613
42,41,0.23684210526315788,0.2903225806451613
57,66,0.233983286908078,0.711864406779661
58,67,0.23333333333333334,0.2916666666666667
46,64,0.2331288343558282,0.3958333333333333
11,70,0.2328767123287671,0.3148148148148148
12,70,0.2328767123287671,0.3148148148148148
13,70,0.2328767123287671,0.3148148148148148
63,66,0.23265306122448978,0.3
7,52,0.23255813953488372,0.2857142857142857
8,52,0.23255813953488372,0.2857142857142857
43,50,0.23076923076923078,0.2727272727272727
43,41,0.23076923076923078,0.2727272727272727
42,71,0.22988505747126436,0.3225806451612903
40,50,0.22988505747126436,0.23809523809523808
1,59,0.22981366459627328,0.2534246575342466
0,59,0.22981366459627328,0.2534246575342466
11,21,0.22857142857142856,0.2962962962962963
11,22,0.22857142857142856,0.2962962962962963
11,23,0.22857142857142856,0.2962962962962963
12,21,0.22857142857142856,0.2962962962962963
13,21,0.22857142857142856,0.2962962962962963
12,22,0.22857142857142856,0.2962962962962963
12,23,0.22857142857142856,0.2962962962962963
13,22,0.22857142857142856,0.2962962962962963
13,23,0.22857142857142856,0.2962962962962963
72,47,0.22784810126582278,0.5294117647058824
57,53,0.22772277227722773,0.3898305084745763
57,58,0.22660098522167488,0.3898305084745763
5,18,0.225,0.2727272727272727
5,19,0.225,0.2727272727272727
5,20,0.225,0.2727272727272727
6,18,0.225,0.2727272727272727
42,51,0.225,0.2903225806451613
6,19,0.225,0.2727272727272727
6,20,0.225,0.2727272727272727
5,37,0.2222222222222222,0.30303030303030304
5,36,0.2222222222222222,0.30303030303030304
5,38,0.2222222222222222,0.30303030303030304
6,37,0.2222222222222222,0.30303030303030304
6,36,0.2222222222222222,0.30303030303030304
6,38,0.2222222222222222,0.30303030303030304
41,50,0.2222222222222222,0.2222222222222222
57,64,0.22145328719723184,0.5423728813559322
46,59,0.22058823529411764,0.3125
40,51,0.21978021978021978,0.23809523809523808
53,65,0.21973094170403587,0.34265734265734266
43,51,0.21951219512195122,0.2727272727272727
42,52,0.21951219512195122,0.2903225806451613
34,21,0.2191780821917808,0.26666666666666666
33,21,0.2191780821917808,0.26666666666666666
35,21,0.2191780821917808,0.26666666666666666
34,22,0.2191780821917808,0.26666666666666666
34,23,0.2191780821917808,0.26666666666666666
33,22,0.2191780821917808,0.26666666666666666
33,23,0.2191780821917808,0.26666666666666666
35,22,0.2191780821917808,0.26666666666666666
35,23,0.2191780821917808,0.26666666666666666
31,21,0.21897810218978103,0.29411764705882354
30,21,0.21897810218978103,0.29411764705882354
32,21,0.21897810218978103,0.29411764705882354
31,22,0.21897810218978103,0.29411764705882354
31,23,0.21897810218978103,0.29411764705882354
30,22,0.21897810218978103,0.29411764705882354
30,23,0.21897810218978103,0.29411764705882354
32,22,0.21897810218978103,0.29411764705882354
32,23,0.21897810218978103,0.29411764705882354
55,60,0.21875,0.25925925925925924
55,73,0.21818181818181817,0.2222222222222222
57,67,0.21818181818181817,0.5084745762711864
57,68,0.21678321678321677,0.5254237288135594
54,73,0.21656050955414013,0.2328767123287671
67,64,0.21524663677130046,0.2222222222222222
64,66,0.21509433962264152,0.24782608695652175
40,52,0.21505376344086022,0.23809523809523808
43,31,0.21428571428571427,0.2727272727272727
43,52,0.21428571428571427,0.2727272727272727
43,30,0.21428571428571427,0.2727272727272727
43,32,0.21428571428571427,0.2727272727272727
41,51,0.2127659574468085,0.2222222222222222
