id,hash,ignored,data,files
162,501793,false,,"[4,7,16,15,17,18,19,20,21,24,25,22,28,29,33,31,32,36,38,34,45,53,48,55,50,49,51,52,57,56,54,58,61,62,60,59,67,64,63,65,69,70,66,71]"
163,3647318,false,,"[4,2,3,6,5,23,7,14,16,15,17,18,19,20,21,24,25,22,28,29,33,31,32,36,38,34,35,37,41,42,39,40,43,46,45,53,48,55,50,49,51,52,57,56,54,58,61,62,60,59,67,64,63,65,69,70,66,71]"
164,1747491,false,,"[4,0,17,32,50,49]"
165,2741069,false,,"[4,0,17,32,50,49]"
166,5471040,false,,"[4,0,32,50,49]"
167,2471556,false,,[4]
168,1094468,false,,[4]
169,2637421,false,,"[4,24,28,60,59,69,70]"
170,4597698,false,,"[4,24,28,60,59,69,70]"
171,5516828,false,,"[4,2,3,24,28,27,26,60,59,69,70,68,72,74,73]"
172,5074655,false,,"[4,2,3,24,25,28,27,26,60,59,67,64,69,70,68,72,74,73]"
173,6181107,false,,[4]
174,3551423,false,,[4]
175,2025912,false,,"[4,36,38,34,42,40,47,44]"
176,1286895,false,,[4]
177,5426337,false,,[4]
178,6510889,false,,"[4,25,26,41,67,64,74,73]"
179,2327201,false,,"[4,10,13,19,21,25,26,41,57,56,61,62,67,64,74,73]"
180,2090812,false,,[4]
181,5332610,false,,"[4,2,7,11,8,10]"
182,6420983,false,,"[4,2,5,11,8,9,10,12,17,21,61,62]"
183,1996140,false,,[4]
184,924709,false,,[4]
185,3810448,false,,[4]
186,61084,false,,[4]
187,5082464,false,,[4]
188,7478829,false,,[4]
189,4326385,false,,[4]
190,2221765,false,,[4]
191,3818343,false,,[4]
192,4385920,false,,[4]
193,293189,false,,"[4,9,35]"
194,1931897,false,,"[4,2,23,27,26,36,38,34,35,41,42,40,68,72,74,73]"
195,2863089,false,,"[4,2,6,23,11,16,15,18,19,20,21,24,25,22,28,29,27,26,33,31,36,38,34,35,37,41,42,39,40,47,44,45,53,48,55,50,49,51,52,57,56,54,58,61,62,60,59,67,64,63,65,69,70,66,71,68,72,74,73]"
196,4852641,false,,[4]
197,7867356,false,,[4]
198,471414,false,,[4]
199,252976,false,,[4]
200,1296422,false,,[4]
201,8465743,false,,[4]
202,2150652,false,,[4]
203,1149406,false,,[4]
204,1031972,false,,[4]
205,1025462,false,,[4]
206,4730378,false,,[4]
207,6902286,false,,"[4,0,5,23,7,8,10,12,13,17,32]"
208,4714162,false,,"[4,0,5,23,7,12,13]"
209,449551,false,,"[4,0,5,23,7,10,12,13]"
210,8469992,false,,[4]
211,2496425,false,,[4]
212,1490927,false,,[4]
213,157940,false,,[4]
214,738660,false,,[4]
215,1384083,false,,[4]
216,2603083,false,,[4]
217,2346900,false,,"[4,5,7,11,8,9,10,12,19,25,27,57,56,67,64]"
218,780337,false,,"[4,5,9,12,19,21,25,28,27,57,56,61,62,67,64,69,70,68,72]"
219,1401089,false,,[4]
220,1537825,false,,[4]
221,2310345,false,,[4]
222,199730,false,,[4]
223,1091768,false,,[4]
224,1599777,false,,"[4,2,3,6,5,14,16,15,43,46,45,53,48,55]"
225,2101018,false,,"[4,6,14,16,15,43,46,45,53,48,55]"
226,2347105,false,,"[4,6,14,16,15,43,46,45,53,48,55]"
227,4666732,false,,[4]
228,573391,false,,[4]
229,1247764,false,,"[4,2,35]"
230,4016939,false,,[4]
231,2589270,false,,[4]
232,1147901,false,,[4]
233,1260321,false,,"[4,13]"
234,2945947,false,,"[4,3,23,11,13,25,34,41,39,67,64,69,70]"
235,2328412,false,,"[4,39,69,70]"
236,751652,false,,"[4,39,69,70]"
237,1408443,false,,"[4,39]"
238,5076425,false,,"[4,9]"
239,902117,false,,"[4,2,28,39,69,70]"
240,1902460,false,,"[4,2,28,39,69,70]"
241,4153183,false,,"[4,2,6,24,25,28,27,26,35,41,42,39,40,47,60,59,67,64,69,70,68,72,74,73]"
242,5938046,false,,"[4,2,6,24,25,28,27,26,35,41,42,39,40,47,60,59,67,64,69,70,68,72,74,73]"
243,7583101,false,,"[4,2,3,6,24,28,35,41,42,40,47,60,59,69,70]"
244,2535607,false,,"[4,2,3,6,24,28,35,41,42,40,47,60,59,69,70]"
245,512117,false,,"[4,2,3,6,28,35,42,40,69,70]"
246,4177696,false,,"[4,2,3,6,35,42,40]"
247,1483341,false,,"[4,2,3,6,35,42,40]"
248,164629,false,,"[4,2,3,6,13,35,42,40]"
249,1695895,false,,"[4,2,3,35,42,40]"
250,1650809,false,,"[4,2,3,24,35,37,42,40,60,59]"
251,1158599,false,,"[4,2,6,35,42,40,50,49]"
252,4522332,false,,[2]
253,2904358,false,,"[2,3,6,5,35]"
254,1775322,false,,"[2,3]"
255,4467003,false,,[2]
256,4019338,false,,[2]
257,1066060,false,,[2]
258,3257670,false,,[2]
259,6753634,false,,[2]
260,2832458,false,,[2]
261,918755,false,,"[2,3,6,5,23,35,37,41,42,39,40]"
262,4308999,false,,"[2,3,6,5,23,14,16,15,18,19,20,21,24,25,22,28,29,33,31,36,38,34,35,41,43,46,45,53,48,55,51,52,57,56,54,58,61,62,60,59,67,64,63,65,69,70,66,71]"
263,4835872,false,,"[2,23]"
264,3473030,false,,[2]
265,3945710,false,,"[2,11,8,10]"
266,2378280,false,,"[2,11,8,10]"
267,459655,false,,"[2,23]"
268,1329890,false,,"[2,23]"
269,4705558,false,,"[2,23]"
270,3789285,false,,"[2,23]"
271,4602192,false,,"[2,23]"
272,312439,false,,"[2,23]"
273,765935,false,,"[2,23]"
274,549950,false,,[2]
275,676347,false,,"[2,3,5,23]"
276,1589109,false,,"[2,3,5,23,13]"
277,1884826,false,,"[2,3,5,23,13]"
278,3958156,false,,"[2,3,5,23]"
279,2490180,false,,"[2,3,5,23,47]"
280,1173701,false,,"[2,3,5,23,47]"
281,1928558,false,,"[2,3,5,23,47]"
282,3192909,false,,"[2,3,5,23,7,11,8,10,12,47]"
283,122904,false,,"[2,23]"
284,1667154,false,,[2]
285,531213,false,,[2]
286,3822872,false,,[2]
287,2260063,false,,[2]
288,1972558,false,,"[2,23,9]"
289,3082606,false,,"[2,3,5,23,7,11,8,10,12,35]"
290,7177887,false,,"[2,3,5,23,11,12,17,32]"
291,9330981,false,,"[2,3,5,23]"
292,8123157,false,,"[2,3,5,23]"
293,1030341,false,,"[2,3,5,23,12]"
294,1584423,false,,"[2,3,5,23,12]"
295,2580374,false,,"[2,0,3,6,5,23,8,9,10,12,13,17,32,35,37,42,39,40]"
296,1778404,false,,"[2,0,3,6,5,23,7,11,8,9,10,12,13,14,17,30,32,35,37,42,39,40,47,44,43,46]"
297,7670979,false,,"[2,0,3,5,23,7,11,8,10,12,13,17,35,39]"
298,1968121,false,,"[2,3,5,23]"
299,2462269,false,,"[2,3,5,23]"
300,6292012,false,,"[2,3,5,23,9]"
301,416873,false,,"[2,3,23]"
302,966683,false,,"[2,0,3,23]"
303,87848,false,,"[2,3,23]"
304,1227769,false,,"[2,3]"
305,1057803,false,,"[2,3]"
306,686964,false,,"[2,3]"
307,188744,false,,"[2,3]"
308,1228665,false,,"[2,3,5,23,8,17,35]"
309,3581590,false,,"[2,14]"
310,199270,false,,[2]
311,1971986,false,,[2]
312,212259,false,,"[2,23]"
313,535781,false,,"[2,23]"
314,2784222,false,,[2]
315,1158591,false,,"[2,6,23,35]"
316,5497555,false,,"[2,6,35]"
317,1245696,false,,"[2,6,35]"
318,1251204,false,,"[2,6]"
319,3023490,false,,"[2,6]"
320,3964573,false,,"[2,6]"
321,3321520,false,,"[2,6,12]"
322,2118992,false,,"[2,6]"
323,1854917,false,,[2]
324,226557,false,,[2]
325,2006309,false,,"[2,35]"
326,4578726,false,,"[2,35]"
327,5231767,false,,"[2,35]"
328,4801572,false,,"[2,41]"
329,5774530,false,,"[2,11]"
330,6191954,false,,[2]
331,3249218,false,,"[2,0,3,23,10,17,24,25,28,27,26,32,37,42,39,40,44,50,49,60,59,67,64,69,70,68,72,74,73]"
332,367337,false,,"[2,0,3,5,23,8,10,13,17,24,28,32,50,49,60,59,69,70]"
333,1431950,false,,"[2,0,3,5,23,8,13,17,24,28,32,38,50,49,60,59,69,70]"
334,2528307,false,,"[2,13,17]"
335,989859,false,,"[2,5,12,13]"
336,3503208,false,,[2]
337,3934121,false,,[2]
338,2895179,false,,"[2,12,38]"
339,1626438,false,,"[2,23]"
340,1556053,false,,"[2,0,3,6,5,23,7,11,8,9,10,12,13,16,15,17,18,19,20,21,25,22,29,27,26,33,31,36,38,34,35,41,42,40,45,53,48,55,51,52,57,56,54,58,61,62,67,64,63,65,66,71,68,72,74,73]"
341,8249,false,,"[2,3,5,23,7,11,8,9,10,12,13,18,19,20,21,25,22,29,27,26,36,38,34,41,42,40,51,52,57,56,54,58,61,62,67,64,63,65,66,71,68,72,74,73]"
342,1537221,false,,"[2,3,5,23,7,11,8,10,12,13,24,28,37,39,50,49,60,59,69,70]"
343,484071,false,,[2]
344,2760817,false,,[2]
345,5142726,false,,[2]
346,2956610,false,,[2]
347,2333935,false,,[2]
348,6280273,false,,"[2,0,3,23,9,10,12,13,17]"
349,3711572,false,,"[2,0,23,10,12,13]"
350,3596890,false,,"[2,0,23,8,10,12,13]"
351,1134326,false,,[2]
352,4037009,false,,[2]
353,1648344,false,,[2]
354,3463101,false,,[2]
355,2849331,false,,[2]
356,1012828,false,,[2]
357,1109837,false,,[2]
358,3322577,false,,[2]
359,8655582,false,,[2]
360,3958901,false,,[2]
361,1822763,false,,"[2,5,12,35,40,45,53]"
362,1074026,false,,"[2,5,23,12,15,18,25,26,35,41,40,67,64,66,71]"
363,98080,false,,"[2,5]"
364,4470763,false,,"[0,11,9]"
365,3572161,false,,[0]
366,1084687,false,,"[0,23,8]"
367,3050838,false,,"[0,23,8]"
368,4218979,false,,"[0,23,8]"
369,1668433,false,,"[0,23,8,9,10]"
370,123528,false,,"[0,23,8,10]"
371,875735,false,,"[0,23,8,10]"
372,6766699,false,,"[0,23,8,10]"
373,8399077,false,,[0]
374,4748700,false,,[0]
375,4677455,false,,[0]
376,2379093,false,,[0]
377,1113210,false,,[0]
378,798755,false,,"[0,7,10,32]"
379,4179808,false,,[0]
380,4537176,false,,"[0,5]"
381,2627524,false,,"[0,5]"
382,2843474,false,,"[0,5]"
383,4985950,false,,[0]
384,1787008,false,,"[0,6,5,12,17,30,32]"
385,1850897,false,,"[0,6,12]"
386,1356970,false,,"[0,6,12,17,30,32,50,49]"
387,278419,false,,"[0,6,5,23,12,17,30,32,50,49]"
388,1474255,false,,"[0,6,5,12,17,30,32,41,50,49]"
389,104640,false,,[0]
390,2573119,false,,[0]
391,953876,false,,[0]
392,3467530,false,,[0]
393,2792734,false,,[0]
394,1297116,false,,[0]
395,1227208,false,,[0]
396,1158486,false,,"[0,5,17,32]"
397,2600384,false,,"[0,5]"
398,5813635,false,,[0]
399,5292460,false,,[0]
400,1473268,false,,[0]
401,306914,false,,"[0,17,32]"
402,1182601,false,,"[0,23,7,8,9,10,12,13,14,17,43,46,50,49]"
403,1729516,false,,[0]
404,2494651,false,,[0]
405,4290305,false,,[0]
406,4397293,false,,[0]
407,3908591,false,,[0]
408,3042583,false,,[0]
409,4068711,false,,[0]
410,8797343,false,,[0]
411,12155275,false,,[0]
412,6735954,false,,[0]
413,3493124,false,,[0]
414,1918201,false,,[0]
415,1844712,false,,[0]
416,954164,false,,[0]
417,2455024,false,,[0]
418,1519597,false,,[0]
419,304523,false,,[0]
420,2244298,false,,[0]
421,1660864,false,,[0]
422,115523,false,,[0]
423,535493,false,,[0]
424,169190,false,,[0]
425,403667,false,,[0]
426,3235399,false,,[0]
427,3662797,false,,[0]
428,3482512,false,,[0]
429,3371320,false,,"[0,17]"
430,2954743,false,,"[0,17]"
431,2414157,false,,"[0,17]"
432,2032783,false,,"[0,17]"
433,170723,false,,"[0,17]"
434,1245657,false,,"[0,17]"
435,2516147,false,,"[0,32]"
436,3697470,false,,[0]
437,2542229,false,,[0]
438,2252810,false,,[0]
439,1603715,false,,[0]
440,2442799,false,,[0]
441,6669554,false,,[0]
442,837904,false,,"[0,12]"
443,2352044,false,,[0]
444,2911312,false,,"[0,41]"
445,2921449,false,,[0]
446,4513829,false,,[0]
447,5533236,false,,"[0,23,17]"
448,4695112,false,,[0]
449,4225519,false,,[0]
450,3738562,false,,"[0,17]"
451,1346634,false,,[0]
452,329377,false,,[0]
453,442642,false,,[0]
454,691329,false,,[0]
455,4265632,false,,[0]
456,321622,false,,[0]
457,406947,false,,[0]
458,2553668,false,,[0]
459,4039936,false,,[0]
460,6426343,false,,[0]
461,682166,false,,"[0,11,17]"
462,2739,false,,"[0,11]"
463,3432521,false,,"[0,7,10,32]"
464,2110163,false,,"[0,32]"
465,1053782,false,,"[0,10,50,49]"
466,288881,false,,"[0,32]"
467,5272942,false,,"[0,32]"
468,988267,false,,"[0,3]"
469,2777098,false,,[0]
470,4650183,false,,[0]
471,1831171,false,,[0]
472,988049,false,,[0]
473,437549,false,,"[0,32,50,49]"
474,1409218,false,,"[0,12,17]"
475,5309641,false,,[0]
476,3869956,false,,[0]
477,3626237,false,,[0]
478,3445198,false,,[0]
479,3248813,false,,[0]
480,695208,false,,[0]
481,6269916,false,,[0]
482,4152775,false,,[0]
483,2564901,false,,"[0,11]"
484,285886,false,,"[0,11,8,9,10,13]"
485,1257803,false,,[0]
486,2967631,false,,[0]
487,3380844,false,,[0]
488,1089505,false,,[0]
489,1249610,false,,[0]
490,326254,false,,[0]
491,967033,false,,[0]
492,2336404,false,,[0]
493,7901796,false,,"[0,39]"
494,3452097,false,,[0]
495,3566746,false,,[0]
496,6828741,false,,[0]
497,9145482,false,,[0]
498,9838084,false,,[0]
499,1807969,false,,"[0,32]"
500,208108,false,,[0]
501,3590060,false,,"[0,17,32]"
502,113486,false,,"[0,32]"
503,1217242,false,,[0]
504,1633042,false,,"[0,17,30,32]"
505,639761,false,,"[0,11,13,38,42,39,40,44]"
506,76193,false,,[0]
507,2872839,false,,"[0,10,21,61,62]"
508,115087,false,,[0]
509,2431206,false,,[0]
510,1874031,false,,[0]
511,2575480,false,,[0]
512,1084209,false,,[0]
513,2695865,false,,[0]
514,1346207,false,,[0]
515,1460250,false,,[0]
516,2133613,false,,"[0,44]"
517,306081,false,,[0]
518,2087773,false,,[0]
519,670386,false,,"[0,6,5,8,9,10,50,49]"
520,1649980,false,,[0]
521,1840026,false,,"[0,12,13,17]"
522,4509177,false,,"[0,12,13,17]"
523,1909675,false,,"[0,50,49]"
524,2694787,false,,"[0,50,49]"
525,3231321,false,,[0]
526,3922297,false,,"[0,13]"
527,1100186,false,,"[0,12,13,17,50,49]"
528,1512330,false,,"[0,17,32,50,49]"
529,1182628,false,,"[0,6,7,17]"
530,911657,false,,"[0,6,7,17,32,50,49]"
531,14872,false,,[0]
532,970059,false,,[0]
533,3173947,false,,"[0,23]"
534,2661720,false,,"[0,23]"
535,1357838,false,,[0]
536,1631806,false,,[0]
537,4621298,false,,[0]
538,2547491,false,,"[0,8,9,10,12,32]"
539,1526130,false,,"[0,8,9,10,17]"
540,2210917,false,,"[0,8,10,17]"
541,1291702,false,,"[0,5,11,8,9,10,12,13,17,32,35,50,49]"
542,3188070,false,,"[0,5,8,10,12,13,35,50,49]"
543,3215577,false,,[0]
544,1600919,false,,[0]
545,538165,false,,[0]
546,2480769,false,,[0]
547,5800197,false,,[0]
548,9089122,false,,[0]
549,5095849,false,,[0]
550,583929,false,,"[0,3,8,10]"
551,1642231,false,,"[0,5,23,8,10,13]"
552,8748764,false,,"[0,5,8]"
553,1867703,false,,"[0,5,8]"
554,568699,false,,[0]
555,7423641,false,,[0]
556,4845628,false,,[0]
557,3304750,false,,[0]
558,3866328,false,,[0]
559,4912041,false,,[0]
560,39969,false,,[0]
561,65506,false,,"[0,11,8,10]"
562,499081,false,,[0]
563,2280016,false,,"[0,23,10,13]"
564,1963537,false,,"[0,23,10,13]"
565,1998270,false,,[0]
566,3574537,false,,"[0,47]"
567,414750,false,,"[0,9]"
568,1032829,false,,[0]
569,1884495,false,,"[0,3,10,13,25,26,34,41,44,48,55,61,62,67,64,74,73]"
570,1839759,false,,"[0,11,42]"
571,387095,false,,[0]
572,1136146,false,,[0]
573,3731217,false,,[0]
574,1827951,false,,"[0,3]"
575,874841,false,,[0]
576,4449695,false,,[0]
577,5424132,false,,"[0,7,11,10,12,17]"
578,2172032,false,,"[0,7,11,10,12,17]"
579,835357,false,,"[0,23,9,10,13,17]"
580,1129379,false,,"[0,9,10,17]"
581,5018713,false,,[0]
582,4651972,false,,[0]
583,2170540,false,,[0]
584,2285008,false,,"[0,17,27,33,31,38,37,42,39,40,44,68,72]"
585,5725316,false,,"[0,11,9,12,35]"
586,2475464,false,,"[0,11,9,10,12,35,50,49]"
587,1942850,false,,"[0,11,9,10,12,35,50,49]"
588,1027326,false,,"[0,8,17]"
589,3039916,false,,[0]
590,4951651,false,,[0]
591,5977942,false,,[0]
592,6174495,false,,"[0,8,9,10,13]"
593,3559454,false,,"[0,11,8,9,10]"
594,3671602,false,,"[0,11,8,9,10]"
595,190303,false,,"[0,11,32,50,49]"
596,6157911,false,,"[0,32,50,49]"
597,2282088,false,,[0]
598,741262,false,,[0]
599,516354,false,,[0]
600,126079,false,,[0]
601,10700,false,,"[0,3]"
602,513970,false,,"[0,3,6]"
603,1200724,false,,[0]
604,4205117,false,,[0]
605,6789841,false,,[0]
606,7623080,false,,[0]
607,7801573,false,,[0]
608,567440,false,,[0]
609,2520101,false,,[0]
610,2926022,false,,"[0,32,50,49]"
611,3327288,false,,"[0,9,17,32]"
612,5017723,false,,"[0,17,32]"
613,722862,false,,"[0,17,32]"
614,1281317,false,,"[0,6,13,17,36,38,34,35]"
615,495043,false,,[0]
616,923013,false,,[0]
617,2799502,false,,[0]
618,3359757,false,,[0]
619,7299355,false,,[0]
620,10077285,false,,[0]
621,10313436,false,,[0]
622,7887591,false,,[0]
623,5830484,false,,[0]
624,1042611,false,,"[0,5,23,8]"
625,329204,false,,"[0,5,23,8]"
626,616353,false,,"[0,5,23,8]"
627,1728035,false,,[0]
628,6124732,false,,"[0,12]"
629,377571,false,,[0]
630,2812068,false,,"[0,9,13]"
631,2926620,false,,[0]
632,3398461,false,,[0]
633,1158873,false,,[0]
634,208745,false,,[0]
635,143061,false,,[0]
636,487710,false,,[0]
637,2028720,false,,[0]
638,2287062,false,,"[3,6,5,23,7,8,9,10,12,13,17,30,32,35,50,49]"
639,1010901,false,,"[3,6,5,35]"
640,2817603,false,,[3]
641,482409,false,,[3]
642,2667057,false,,[3]
643,2811955,false,,[3]
644,3135253,false,,[3]
645,4536920,false,,"[3,6]"
646,5336245,false,,[3]
647,7225236,false,,[3]
648,6676059,false,,[3]
649,2916904,false,,[3]
650,4685338,false,,"[3,6,5,16,15,18,19,20,21,22,29,33,31,36,38,34,35,41,45,53,48,55,51,52,57,56,54,58,61,62,63,65,66,71]"
651,2474848,false,,"[3,7,11,8]"
652,1702792,false,,[3]
653,8948773,false,,[3]
654,10280582,false,,[3]
655,5575890,false,,[3]
656,1318004,false,,"[3,5]"
657,1160921,false,,"[3,5]"
658,84645,false,,"[3,5,11,12,13]"
659,454223,false,,"[3,5,11,12,13]"
660,751242,false,,"[3,5,12]"
661,8205672,false,,[3]
662,5676130,false,,[3]
663,2253241,false,,[3]
664,4978070,false,,[3]
665,6082770,false,,[3]
666,4648176,false,,"[3,5,12]"
667,491528,false,,[3]
668,3125233,false,,[3]
669,3684939,false,,[3]
670,4797249,false,,"[3,7,11,10]"
671,2271798,false,,"[3,5,12]"
672,630530,false,,"[3,5,12]"
673,2505183,false,,"[3,5,12]"
674,934783,false,,[3]
675,3534150,false,,[3]
676,8694615,false,,[3]
677,90984,false,,[3]
678,605568,false,,"[3,8,10,35]"
679,2343255,false,,"[3,6,5,8,10,35,50,49]"
680,2043234,false,,[3]
681,1127687,false,,[3]
682,2113078,false,,[3]
683,1707448,false,,[3]
684,821580,false,,"[3,35]"
685,1141910,false,,[3]
686,5240627,false,,[3]
687,5579035,false,,[3]
688,6321660,false,,[3]
689,1184405,false,,[3]
690,186813,false,,"[3,6,9,32]"
691,879229,false,,[3]
692,9068262,false,,[3]
693,4541060,false,,"[3,17]"
694,3570169,false,,"[3,10,13,25,34,41,48,55,61,62,67,64]"
695,5597267,false,,"[3,23,9,10,17]"
696,5552385,false,,[3]
697,3927764,false,,[3]
698,3916673,false,,"[3,9]"
699,6151738,false,,[3]
700,11672889,false,,[3]
701,730746,false,,"[3,13,32]"
702,4618510,false,,"[3,5,11,9,12,14,30,32]"
703,264601,false,,"[6,5,23,14,43,46]"
704,2308790,false,,"[6,30]"
705,2637002,false,,"[6,30]"
706,4301784,false,,"[6,30]"
707,4509595,false,,[6]
708,8004616,false,,[6]
709,5107394,false,,[6]
710,1095406,false,,[6]
711,2987025,false,,[6]
712,4852997,false,,[6]
713,132638,false,,[6]
714,466348,false,,[6]
715,307599,false,,[6]
716,7338240,false,,"[6,5,8,10]"
717,2559926,false,,"[6,5,7,10,37,39]"
718,1257597,false,,"[6,8,35]"
719,3951878,false,,"[6,5,35]"
720,445560,false,,"[6,17]"
721,2900904,false,,[6]
722,2057100,false,,[6]
723,1233441,false,,"[6,35]"
724,1717551,false,,[6]
725,2721279,false,,[6]
726,2760659,false,,"[6,35]"
727,1656340,false,,"[6,28]"
728,852497,false,,[6]
